Order_ID,Order_Date,Ship_Date,Year,Month,Quarter,Region,State,Category,Product,Customer_ID,Customer_Name,Customer_Segment,Sales_Rep,Quantity,Unit_Price,Discount_Pct,Discount_Amount,Gross_Sales,Net_Sales,Unit_Cost,Total_Cost,Profit,Profit_Margin_Pct,Ship_Mode,Payment_Method,Order_Status,Returned
ORD-10204,2025-12-14,2025-12-18,2025,December,Q4,East,New York,Furniture,Office Chair,CUST-1024,Emma Malik,Corporate,A. Khan,1,839.36,0.05,41.97,839.36,797.39,580.78,580.78,216.61,27.16,Standard,Debit Card,Cancelled,No
ORD-10205,2025-12-13,2025-12-20,2025,December,Q4,Central,Ohio,Furniture,Office Chair,CUST-1025,Olivia Davis,Corporate,L. Garcia,6,2401.99,0.15,2161.79,14411.94,12250.15,1588.58,9531.48,2718.67,22.19,Express,Debit Card,Delivered,No
ORD-10206,2024-10-11,2024-10-13,2024,October,Q4,South,Georgia,Appliances,Air Purifier,CUST-1026,Isabella Malik,Home Office,J. Chen,12,2422.33,0.15,4360.19,29067.96,24707.77,1252.27,15027.24,9680.53,39.18,Express,Debit Card,Delivered,No
ORD-10207,2023-03-08,2023-03-10,2023,March,Q1,East,Massachusetts,Appliances,Air Purifier,CUST-1027,Usman Johnson,Home Office,M. Ali,10,805.77,0.05,402.88,8057.7,7654.82,517.22,5172.2,2482.62,32.43,Express,PayPal,Delivered,No
ORD-10208,2025-07-03,2025-07-04,2025,July,Q3,North,Minnesota,Electronics,Tablet,CUST-1028,Usman Khan,Corporate,T. Brown,5,536.07,0.0,0.0,2680.35,2680.35,297.6,1488.0,1192.35,44.48,Express,Bank Transfer,Delivered,No
ORD-10209,2023-07-27,2023-08-03,2023,July,Q3,South,Florida,Office Supplies,Pen Set,CUST-1029,Sara Khan,Corporate,J. Chen,8,1974.99,0.05,790.0,15799.92,15009.92,985.12,7880.96,7128.96,47.49,Standard,Credit Card,Delivered,No
ORD-10210,2023-06-03,2023-06-08,2023,June,Q2,North,Minnesota,Appliances,Coffee Maker,CUST-1030,Mason Johnson,Corporate,S. Fatima,15,2445.43,0.15,5502.22,36681.45,31179.23,1536.24,23043.6,8135.63,26.09,Economy,Debit Card,Shipped,No
ORD-10211,2024-01-25,2024-01-29,2024,January,Q1,East,New York,Office Supplies,Stapler,CUST-1031,Omar Shaikh,Corporate,N. Patel,12,1391.97,0.1,1670.36,16703.64,15033.28,902.25,10827.0,4206.28,27.98,Express,Credit Card,Delivered,No
ORD-10212,2024-08-26,2024-09-02,2024,August,Q3,North,Minnesota,Appliances,Coffee Maker,CUST-1032,Ayesha Shaikh,Corporate,M. Ali,11,1568.35,0.25,4312.96,17251.85,12938.89,799.71,8796.81,4142.08,32.01,Economy,Credit Card,Delivered,No
ORD-10213,2024-06-26,2024-06-27,2024,June,Q2,North,Wisconsin,Appliances,Microwave,CUST-1033,Olivia Chaudhry,Consumer,J. Chen,11,1367.15,0.0,0.0,15038.65,15038.65,767.39,8441.29,6597.36,43.87,Economy,Bank Transfer,Delivered,No
ORD-10214,2023-11-06,2023-11-13,2023,November,Q4,North,Minnesota,Office Supplies,Printer Paper,CUST-1034,James Smith,Home Office,R. Ahmed,12,1673.66,0.0,0.0,20083.92,20083.92,1088.62,13063.44,7020.48,34.96,Standard,Bank Transfer,Returned,Yes
ORD-10215,2024-04-27,2024-05-01,2024,April,Q2,Central,Missouri,Appliances,Air Purifier,CUST-1035,Sophia Davis,Home Office,S. Fatima,5,211.2,0.0,0.0,1056.0,1056.0,126.85,634.25,421.75,39.94,Standard,Bank Transfer,Shipped,No
ORD-10216,2023-09-16,2023-09-17,2023,September,Q3,West,California,Furniture,Standing Desk,CUST-1036,Hina Davis,Home Office,M. Ali,7,209.75,0.2,293.65,1468.25,1174.6,107.09,749.63,424.97,36.18,Standard,Bank Transfer,Delivered,No
ORD-10217,2025-11-30,2025-12-04,2025,November,Q4,Central,Missouri,Office Supplies,Notebook,CUST-1037,Hina Malik,Home Office,M. Ali,15,2185.56,0.2,6556.68,32783.4,26226.72,1057.28,15859.2,10367.52,39.53,Standard,Cash,Delivered,No
ORD-10218,2024-06-24,2024-06-28,2024,June,Q2,East,New Jersey,Office Supplies,Pen Set,CUST-1038,Nida Smith,Home Office,T. Brown,11,1221.68,0.25,3359.62,13438.48,10078.86,563.49,6198.39,3880.47,38.5,Standard,Bank Transfer,Delivered,No
ORD-10219,2025-08-31,2025-09-03,2025,August,Q3,North,Michigan,Furniture,Office Chair,CUST-1039,Omar Butt,Corporate,M. Ali,15,940.52,0.15,2116.17,14107.8,11991.63,653.86,9807.9,2183.73,18.21,Express,Debit Card,Delivered,No
ORD-10220,2024-07-05,2024-07-11,2024,July,Q3,North,Michigan,Appliances,Microwave,CUST-1040,Mariam Smith,Home Office,L. Garcia,7,1518.37,0.0,0.0,10628.59,10628.59,768.87,5382.09,5246.5,49.36,Standard,Cash,Shipped,No
ORD-10221,2023-10-05,2023-10-12,2023,October,Q4,West,California,Office Supplies,Pen Set,CUST-1041,Mariam Khan,Corporate,A. Khan,14,1317.85,0.0,0.0,18449.9,18449.9,661.72,9264.08,9185.82,49.79,Same Day,Debit Card,Delivered,No
ORD-10222,2025-03-23,2025-03-29,2025,March,Q1,North,Wisconsin,Appliances,Air Purifier,CUST-1042,William Davis,Corporate,L. Garcia,15,322.82,0.0,0.0,4842.3,4842.3,168.7,2530.5,2311.8,47.74,Same Day,Debit Card,Delivered,No
ORD-10223,2023-02-26,2023-03-02,2023,February,Q1,North,Michigan,Electronics,Tablet,CUST-1043,Farhan Shaikh,Corporate,A. Khan,1,419.82,0.05,20.99,419.82,398.83,296.87,296.87,101.96,25.56,Standard,Bank Transfer,Delivered,No
ORD-10224,2024-04-03,2024-04-06,2024,April,Q2,West,Oregon,Furniture,Office Chair,CUST-1044,Nida Smith,Corporate,N. Patel,10,2015.64,0.1,2015.64,20156.4,18140.76,1338.03,13380.3,4760.46,26.24,Same Day,Debit Card,Cancelled,No
ORD-10225,2023-07-29,2023-07-30,2023,July,Q3,South,Florida,Appliances,Air Purifier,CUST-1045,Mason Davis,Home Office,M. Ali,9,2498.58,0.15,3373.08,22487.22,19114.14,1545.21,13906.89,5207.25,27.24,Economy,Credit Card,Delivered,No
ORD-10226,2024-06-18,2024-06-24,2024,June,Q2,North,Wisconsin,Office Supplies,Notebook,CUST-1046,Sophia Shaikh,Home Office,T. Brown,12,2381.19,0.1,2857.43,28574.28,25716.85,1206.09,14473.08,11243.77,43.72,Same Day,Debit Card,Cancelled,No
ORD-10227,2024-06-15,2024-06-19,2024,June,Q2,East,Massachusetts,Appliances,Microwave,CUST-1047,Isabella Shaikh,Home Office,R. Ahmed,7,979.86,0.0,0.0,6859.02,6859.02,612.32,4286.24,2572.78,37.51,Economy,PayPal,Delivered,No
ORD-10228,2024-08-24,2024-08-25,2024,August,Q3,Central,Missouri,Furniture,Standing Desk,CUST-1048,James Malik,Corporate,M. Ali,8,332.94,0.1,266.35,2663.52,2397.17,222.26,1778.08,619.09,25.83,Express,PayPal,Returned,Yes
ORD-10229,2024-11-09,2024-11-12,2024,November,Q4,West,Oregon,Office Supplies,Pen Set,CUST-1049,William Khan,Home Office,M. Ali,5,1470.14,0.25,1837.67,7350.7,5513.03,1036.98,5184.9,328.13,5.95,Economy,Debit Card,Cancelled,No
ORD-10230,2024-09-03,2024-09-07,2024,September,Q3,Central,Illinois,Appliances,Air Purifier,CUST-1050,Mariam Chaudhry,Home Office,N. Patel,1,2179.06,0.0,0.0,2179.06,2179.06,1070.38,1070.38,1108.68,50.88,Express,PayPal,Delivered,No
ORD-10231,2023-12-29,2024-01-01,2023,December,Q4,West,California,Appliances,Microwave,CUST-1051,Zain Davis,Corporate,M. Ali,11,159.16,0.25,437.69,1750.76,1313.07,84.68,931.48,381.59,29.06,Express,Cash,Processing,No
ORD-10232,2025-05-28,2025-06-01,2025,May,Q2,South,Georgia,Appliances,Microwave,CUST-1052,Ayesha Chaudhry,Home Office,R. Ahmed,7,26.6,0.05,9.31,186.2,176.89,17.8,124.6,52.29,29.56,Standard,Credit Card,Processing,No
ORD-10233,2023-09-22,2023-09-23,2023,September,Q3,West,California,Office Supplies,Notebook,CUST-1053,Bilal Butt,Corporate,L. Garcia,7,1265.79,0.1,886.05,8860.53,7974.48,633.03,4431.21,3543.27,44.43,Economy,Debit Card,Returned,Yes
ORD-10234,2023-12-04,2023-12-11,2023,December,Q4,North,Wisconsin,Office Supplies,Stapler,CUST-1054,Hina Shaikh,Home Office,S. Fatima,7,62.52,0.05,21.88,437.64,415.76,41.77,292.39,123.37,29.67,Standard,PayPal,Shipped,No
ORD-10235,2023-04-09,2023-04-15,2023,April,Q2,East,New Jersey,Office Supplies,Printer Paper,CUST-1055,Usman Smith,Consumer,J. Chen,2,1639.12,0.0,0.0,3278.24,3278.24,761.32,1522.64,1755.6,53.55,Economy,Debit Card,Delivered,No
ORD-10236,2025-05-11,2025-05-17,2025,May,Q2,West,Oregon,Electronics,Tablet,CUST-1056,Hina Smith,Consumer,M. Ali,2,1661.27,0.1,332.25,3322.54,2990.29,1057.96,2115.92,874.37,29.24,Same Day,Credit Card,Processing,No
ORD-10237,2024-06-22,2024-06-29,2024,June,Q2,East,New Jersey,Furniture,Standing Desk,CUST-1057,Omar Malik,Corporate,R. Ahmed,9,2433.2,0.15,3284.82,21898.8,18613.98,1608.42,14475.78,4138.2,22.23,Economy,PayPal,Delivered,No
ORD-10238,2023-08-15,2023-08-22,2023,August,Q3,West,California,Electronics,Laptop,CUST-1058,Sophia Ali,Consumer,J. Chen,10,1677.52,0.0,0.0,16775.2,16775.2,1232.7,12327.0,4448.2,26.52,Express,Bank Transfer,Shipped,No
ORD-10239,2023-07-24,2023-07-31,2023,July,Q3,North,Wisconsin,Appliances,Coffee Maker,CUST-1059,Emma Smith,Consumer,A. Khan,3,2187.24,0.1,656.17,6561.72,5905.55,1220.62,3661.86,2243.69,37.99,Standard,Debit Card,Shipped,No
ORD-10240,2024-07-03,2024-07-09,2024,July,Q3,West,Washington,Office Supplies,Pen Set,CUST-1060,Olivia Smith,Corporate,T. Brown,2,940.97,0.15,282.29,1881.94,1599.65,475.06,950.12,649.53,40.6,Economy,Bank Transfer,Returned,Yes
ORD-10241,2023-11-23,2023-11-24,2023,November,Q4,West,California,Furniture,Office Chair,CUST-1061,Ava Malik,Corporate,A. Khan,7,2279.4,0.25,3988.95,15955.8,11966.85,1574.33,11020.31,946.54,7.91,Express,Bank Transfer,Shipped,No
ORD-10242,2023-04-05,2023-04-06,2023,April,Q2,South,Texas,Appliances,Microwave,CUST-1062,Sophia Davis,Consumer,L. Garcia,5,1642.61,0.0,0.0,8213.05,8213.05,1086.37,5431.85,2781.2,33.86,Standard,Bank Transfer,Shipped,No
ORD-10243,2023-11-01,2023-11-08,2023,November,Q4,West,Washington,Office Supplies,Pen Set,CUST-1063,Zain Brown,Corporate,S. Fatima,14,1402.49,0.0,0.0,19634.86,19634.86,636.02,8904.28,10730.58,54.65,Standard,Bank Transfer,Processing,No
ORD-10244,2023-04-14,2023-04-19,2023,April,Q2,North,Minnesota,Office Supplies,Notebook,CUST-1064,Farhan Ali,Home Office,N. Patel,4,1382.98,0.2,1106.38,5531.92,4425.54,789.66,3158.64,1266.9,28.63,Standard,Bank Transfer,Delivered,No
ORD-10245,2023-02-06,2023-02-07,2023,February,Q1,South,Florida,Electronics,Monitor,CUST-1065,Mason Davis,Home Office,R. Ahmed,7,1039.66,0.0,0.0,7277.62,7277.62,725.45,5078.15,2199.47,30.22,Economy,PayPal,Shipped,No
ORD-10246,2024-11-10,2024-11-15,2024,November,Q4,North,Minnesota,Furniture,Filing Cabinet,CUST-1066,Liam Johnson,Home Office,R. Ahmed,13,1555.1,0.25,5054.07,20216.3,15162.23,1034.14,13443.82,1718.41,11.33,Standard,PayPal,Delivered,No
ORD-10247,2023-08-06,2023-08-07,2023,August,Q3,North,Michigan,Office Supplies,Notebook,CUST-1067,Noah Ali,Consumer,R. Ahmed,15,422.93,0.0,0.0,6343.95,6343.95,294.59,4418.85,1925.1,30.35,Standard,Bank Transfer,Delivered,No
ORD-10248,2023-08-09,2023-08-16,2023,August,Q3,West,Washington,Furniture,Bookshelf,CUST-1068,Ava Johnson,Home Office,S. Fatima,7,130.55,0.0,0.0,913.85,913.85,88.99,622.93,290.92,31.83,Economy,Credit Card,Shipped,No
ORD-10249,2025-06-05,2025-06-12,2025,June,Q2,Central,Ohio,Electronics,Headphones,CUST-1069,Zain Malik,Home Office,L. Garcia,10,1215.09,0.0,0.0,12150.9,12150.9,798.98,7989.8,4161.1,34.25,Economy,Bank Transfer,Delivered,No
ORD-10250,2025-03-25,2025-03-28,2025,March,Q1,Central,Ohio,Furniture,Bookshelf,CUST-1070,Mason Brown,Home Office,L. Garcia,5,1140.32,0.0,0.0,5701.6,5701.6,560.41,2802.05,2899.55,50.86,Express,Debit Card,Delivered,No
ORD-10251,2023-09-29,2023-10-05,2023,September,Q3,West,Oregon,Office Supplies,Notebook,CUST-1071,Emma Ali,Home Office,N. Patel,11,2438.32,0.0,0.0,26821.52,26821.52,1465.84,16124.24,10697.28,39.88,Economy,Cash,Processing,No
ORD-10252,2023-08-07,2023-08-08,2023,August,Q3,North,Wisconsin,Electronics,Headphones,CUST-1072,Zain Butt,Consumer,A. Khan,7,376.14,0.0,0.0,2632.98,2632.98,191.82,1342.74,1290.24,49.0,Same Day,Debit Card,Shipped,No
ORD-10253,2023-07-29,2023-08-03,2023,July,Q3,Central,Illinois,Office Supplies,Pen Set,CUST-1073,James Smith,Home Office,J. Chen,14,1693.68,0.05,1185.58,23711.52,22525.94,1139.38,15951.32,6574.62,29.19,Standard,Bank Transfer,Delivered,No
ORD-10254,2023-01-27,2023-02-02,2023,January,Q1,South,Florida,Office Supplies,Printer Paper,CUST-1074,Liam Davis,Home Office,R. Ahmed,5,519.67,0.25,649.59,2598.35,1948.76,363.25,1816.25,132.51,6.8,Express,PayPal,Delivered,No
ORD-10255,2023-12-22,2023-12-28,2023,December,Q4,South,Texas,Electronics,Smartphone,CUST-1075,James Butt,Home Office,J. Chen,9,311.59,0.0,0.0,2804.31,2804.31,180.27,1622.43,1181.88,42.15,Standard,PayPal,Delivered,No
ORD-10256,2023-11-11,2023-11-14,2023,November,Q4,South,Georgia,Furniture,Office Chair,CUST-1076,Isabella Brown,Home Office,L. Garcia,10,141.38,0.1,141.38,1413.8,1272.42,84.43,844.3,428.12,33.65,Express,Debit Card,Delivered,No
ORD-10257,2025-04-06,2025-04-07,2025,April,Q2,Central,Illinois,Furniture,Filing Cabinet,CUST-1077,Emma Chaudhry,Home Office,N. Patel,6,564.68,0.05,169.4,3388.08,3218.68,366.48,2198.88,1019.8,31.68,Standard,Credit Card,Delivered,No
ORD-10258,2023-03-23,2023-03-29,2023,March,Q1,North,Wisconsin,Furniture,Standing Desk,CUST-1078,James Butt,Home Office,L. Garcia,15,812.53,0.0,0.0,12187.95,12187.95,459.7,6895.5,5292.45,43.42,Economy,Bank Transfer,Delivered,No
ORD-10259,2025-11-18,2025-11-19,2025,November,Q4,East,New Jersey,Furniture,Bookshelf,CUST-1079,Mariam Shaikh,Corporate,M. Ali,2,430.98,0.0,0.0,861.96,861.96,275.0,550.0,311.96,36.19,Express,Cash,Cancelled,No
ORD-10260,2023-02-18,2023-02-22,2023,February,Q1,South,Georgia,Electronics,Smartphone,CUST-1080,Zain Butt,Home Office,R. Ahmed,12,839.31,0.0,0.0,10071.72,10071.72,396.13,4753.56,5318.16,52.8,Same Day,Bank Transfer,Delivered,No
ORD-10261,2024-10-09,2024-10-10,2024,October,Q4,South,Florida,Appliances,Microwave,CUST-1081,Mason Ali,Home Office,A. Khan,7,1688.15,0.0,0.0,11817.05,11817.05,1084.51,7591.57,4225.48,35.76,Standard,PayPal,Processing,No
ORD-10262,2023-06-27,2023-06-30,2023,June,Q2,Central,Illinois,Office Supplies,Notebook,CUST-1082,Ayesha Johnson,Consumer,S. Fatima,13,2317.83,0.2,6026.36,30131.79,24105.43,1317.77,17131.01,6974.42,28.93,Economy,Cash,Delivered,No
ORD-10263,2025-02-03,2025-02-04,2025,February,Q1,North,Michigan,Furniture,Bookshelf,CUST-1083,Ayesha Davis,Home Office,M. Ali,9,2188.8,0.0,0.0,19699.2,19699.2,1065.88,9592.92,10106.28,51.3,Same Day,Debit Card,Delivered,No
ORD-10264,2025-11-15,2025-11-17,2025,November,Q4,North,Minnesota,Appliances,Air Purifier,CUST-1084,Zain Davis,Home Office,N. Patel,3,472.22,0.1,141.67,1416.66,1274.99,240.03,720.09,554.9,43.52,Standard,PayPal,Cancelled,No
ORD-10265,2025-09-24,2025-09-27,2025,September,Q3,East,New Jersey,Electronics,Smartphone,CUST-1085,Mason Ali,Corporate,N. Patel,6,333.61,0.05,100.08,2001.66,1901.58,160.14,960.84,940.74,49.47,Economy,PayPal,Cancelled,No
ORD-10266,2025-01-16,2025-01-23,2025,January,Q1,Central,Ohio,Office Supplies,Stapler,CUST-1086,Farhan Shaikh,Home Office,T. Brown,6,2397.27,0.0,0.0,14383.62,14383.62,1082.25,6493.5,7890.12,54.85,Same Day,PayPal,Shipped,No
ORD-10267,2025-08-05,2025-08-09,2025,August,Q3,West,Oregon,Office Supplies,Pen Set,CUST-1087,Zain Davis,Corporate,S. Fatima,6,1940.3,0.25,2910.45,11641.8,8731.35,1194.26,7165.56,1565.79,17.93,Express,PayPal,Delivered,No
ORD-10268,2025-11-04,2025-11-10,2025,November,Q4,East,Massachusetts,Electronics,Laptop,CUST-1088,Mariam Khan,Home Office,N. Patel,1,2034.42,0.2,406.88,2034.42,1627.54,1384.95,1384.95,242.59,14.91,Express,PayPal,Delivered,No
ORD-10269,2025-08-09,2025-08-14,2025,August,Q3,South,Texas,Office Supplies,Stapler,CUST-1089,Farhan Davis,Home Office,S. Fatima,9,240.03,0.15,324.04,2160.27,1836.23,144.17,1297.53,538.7,29.34,Economy,Debit Card,Shipped,No
ORD-10270,2025-01-04,2025-01-05,2025,January,Q1,West,Oregon,Furniture,Filing Cabinet,CUST-1090,Liam Shaikh,Consumer,L. Garcia,4,1907.26,0.05,381.45,7629.04,7247.59,894.23,3576.92,3670.67,50.65,Economy,Bank Transfer,Delivered,No
ORD-10271,2023-07-31,2023-08-06,2023,July,Q3,South,Texas,Electronics,Tablet,CUST-1091,Nida Davis,Consumer,T. Brown,9,1589.41,0.1,1430.47,14304.69,12874.22,1113.32,10019.88,2854.34,22.17,Economy,PayPal,Delivered,No
ORD-10272,2024-05-30,2024-06-03,2024,May,Q2,Central,Ohio,Electronics,Headphones,CUST-1092,Liam Johnson,Home Office,A. Khan,15,568.9,0.2,1706.7,8533.5,6826.8,316.23,4743.45,2083.35,30.52,Express,Bank Transfer,Processing,No
ORD-10273,2024-07-29,2024-07-31,2024,July,Q3,West,California,Electronics,Headphones,CUST-1093,Usman Shaikh,Corporate,M. Ali,3,479.46,0.15,215.76,1438.38,1222.62,302.35,907.05,315.57,25.81,Economy,Bank Transfer,Delivered,No
ORD-10274,2023-02-15,2023-02-17,2023,February,Q1,South,Texas,Furniture,Filing Cabinet,CUST-1094,Sophia Khan,Consumer,A. Khan,1,332.79,0.0,0.0,332.79,332.79,163.21,163.21,169.58,50.96,Express,PayPal,Cancelled,No
ORD-10275,2023-02-08,2023-02-14,2023,February,Q1,West,Oregon,Appliances,Air Purifier,CUST-1095,Mariam Johnson,Corporate,N. Patel,12,1659.44,0.1,1991.33,19913.28,17921.95,1218.32,14619.84,3302.11,18.42,Express,Debit Card,Shipped,No
ORD-10276,2025-11-12,2025-11-15,2025,November,Q4,South,Georgia,Furniture,Standing Desk,CUST-1096,Mason Davis,Corporate,T. Brown,3,1814.6,0.15,816.57,5443.8,4627.23,1318.68,3956.04,671.19,14.51,Express,Credit Card,Delivered,No
ORD-10277,2023-07-17,2023-07-19,2023,July,Q3,East,New York,Appliances,Coffee Maker,CUST-1097,James Brown,Consumer,N. Patel,8,2255.5,0.0,0.0,18044.0,18044.0,1608.91,12871.28,5172.72,28.67,Express,Cash,Processing,No
ORD-10278,2025-05-11,2025-05-14,2025,May,Q2,Central,Illinois,Appliances,Air Purifier,CUST-1098,William Smith,Home Office,M. Ali,14,122.94,0.2,344.23,1721.16,1376.93,63.79,893.06,483.87,35.14,Economy,Debit Card,Delivered,No
ORD-10279,2024-08-03,2024-08-08,2024,August,Q3,North,Wisconsin,Furniture,Office Chair,CUST-1099,Ayesha Davis,Home Office,A. Khan,15,1366.17,0.1,2049.26,20492.55,18443.29,692.25,10383.75,8059.54,43.7,Economy,Debit Card,Delivered,No
ORD-10280,2023-11-13,2023-11-17,2023,November,Q4,North,Wisconsin,Office Supplies,Printer Paper,CUST-1100,Noah Davis,Corporate,T. Brown,11,1469.64,0.1,1616.6,16166.04,14549.44,1038.29,11421.19,3128.25,21.5,Express,Bank Transfer,Delivered,No
ORD-10281,2025-01-28,2025-02-02,2025,January,Q1,Central,Ohio,Appliances,Coffee Maker,CUST-1101,Olivia Malik,Home Office,M. Ali,9,1217.14,0.1,1095.43,10954.26,9858.83,758.64,6827.76,3031.07,30.74,Express,Bank Transfer,Cancelled,No
ORD-10282,2024-11-24,2024-12-01,2024,November,Q4,West,California,Furniture,Filing Cabinet,CUST-1102,Ayesha Ali,Corporate,T. Brown,9,1540.85,0.0,0.0,13867.65,13867.65,767.68,6909.12,6958.53,50.18,Standard,Credit Card,Processing,No
ORD-10283,2023-03-19,2023-03-25,2023,March,Q1,North,Minnesota,Office Supplies,Printer Paper,CUST-1103,Sophia Butt,Home Office,A. Khan,7,2327.75,0.2,3258.85,16294.25,13035.4,1476.24,10333.68,2701.72,20.73,Express,Bank Transfer,Shipped,No
ORD-10284,2024-02-03,2024-02-04,2024,February,Q1,South,Texas,Furniture,Bookshelf,CUST-1104,Bilal Chaudhry,Consumer,S. Fatima,13,1504.79,0.05,978.11,19562.27,18584.16,954.88,12413.44,6170.72,33.2,Standard,PayPal,Delivered,No
ORD-10285,2024-02-15,2024-02-20,2024,February,Q1,South,Florida,Appliances,Microwave,CUST-1105,James Butt,Home Office,L. Garcia,1,1846.26,0.0,0.0,1846.26,1846.26,1339.93,1339.93,506.33,27.42,Same Day,PayPal,Shipped,No
ORD-10286,2025-04-07,2025-04-12,2025,April,Q2,West,Oregon,Furniture,Filing Cabinet,CUST-1106,James Ali,Corporate,M. Ali,1,663.85,0.2,132.77,663.85,531.08,399.55,399.55,131.53,24.77,Same Day,Cash,Delivered,No
ORD-10287,2025-09-17,2025-09-24,2025,September,Q3,Central,Missouri,Appliances,Microwave,CUST-1107,Isabella Khan,Corporate,M. Ali,4,1897.32,0.25,1897.32,7589.28,5691.96,1241.75,4967.0,724.96,12.74,Economy,Debit Card,Delivered,No
ORD-10288,2025-11-23,2025-11-28,2025,November,Q4,West,Washington,Appliances,Microwave,CUST-1108,Sara Smith,Corporate,M. Ali,1,1756.53,0.1,175.65,1756.53,1580.88,921.26,921.26,659.62,41.72,Express,Bank Transfer,Shipped,No
ORD-10289,2024-01-10,2024-01-16,2024,January,Q1,North,Wisconsin,Furniture,Bookshelf,CUST-1109,Mariam Shaikh,Corporate,R. Ahmed,11,2326.68,0.05,1279.67,25593.48,24313.81,1395.31,15348.41,8965.4,36.87,Express,Debit Card,Shipped,No
ORD-10290,2023-08-07,2023-08-08,2023,August,Q3,West,Oregon,Office Supplies,Stapler,CUST-1110,James Khan,Corporate,L. Garcia,15,210.04,0.25,787.65,3150.6,2362.95,133.2,1998.0,364.95,15.44,Economy,Cash,Processing,No
ORD-10291,2025-03-25,2025-03-27,2025,March,Q1,North,Wisconsin,Furniture,Bookshelf,CUST-1111,Noah Johnson,Consumer,L. Garcia,13,1448.01,0.0,0.0,18824.13,18824.13,879.99,11439.87,7384.26,39.23,Economy,Debit Card,Returned,Yes
ORD-10292,2023-01-18,2023-01-19,2023,January,Q1,South,Texas,Appliances,Microwave,CUST-1112,Mason Butt,Corporate,R. Ahmed,11,538.72,0.0,0.0,5925.92,5925.92,295.02,3245.22,2680.7,45.24,Same Day,Bank Transfer,Delivered,No
ORD-10293,2025-10-18,2025-10-22,2025,October,Q4,Central,Missouri,Office Supplies,Stapler,CUST-1113,Olivia Butt,Home Office,S. Fatima,4,1056.45,0.15,633.87,4225.8,3591.93,591.11,2364.44,1227.49,34.17,Express,Credit Card,Delivered,No
ORD-10294,2024-02-06,2024-02-08,2024,February,Q1,North,Minnesota,Appliances,Microwave,CUST-1114,Ayesha Malik,Consumer,L. Garcia,13,2398.48,0.0,0.0,31180.24,31180.24,1419.65,18455.45,12724.79,40.81,Economy,PayPal,Delivered,No
ORD-10295,2023-07-22,2023-07-28,2023,July,Q3,North,Michigan,Electronics,Monitor,CUST-1115,Usman Johnson,Corporate,L. Garcia,3,164.19,0.1,49.26,492.57,443.31,97.36,292.08,151.23,34.11,Same Day,Cash,Shipped,No
ORD-10296,2025-04-23,2025-04-24,2025,April,Q2,Central,Missouri,Office Supplies,Printer Paper,CUST-1116,James Malik,Corporate,L. Garcia,6,2170.41,0.05,651.12,13022.46,12371.34,1352.29,8113.74,4257.6,34.42,Same Day,Cash,Returned,Yes
ORD-10297,2025-02-19,2025-02-24,2025,February,Q1,South,Georgia,Appliances,Coffee Maker,CUST-1117,Emma Smith,Home Office,T. Brown,5,1167.42,0.0,0.0,5837.1,5837.1,829.43,4147.15,1689.95,28.95,Standard,Credit Card,Shipped,No
ORD-10298,2024-10-10,2024-10-16,2024,October,Q4,West,Washington,Furniture,Bookshelf,CUST-1118,Ava Chaudhry,Home Office,N. Patel,5,1780.43,0.2,1780.43,8902.15,7121.72,946.07,4730.35,2391.37,33.58,Economy,Debit Card,Shipped,No
ORD-10299,2024-05-30,2024-06-05,2024,May,Q2,West,California,Furniture,Standing Desk,CUST-1119,Usman Ali,Corporate,A. Khan,12,1878.1,0.05,1126.86,22537.2,21410.34,939.19,11270.28,10140.06,47.36,Standard,Bank Transfer,Delivered,No
ORD-10300,2023-11-15,2023-11-16,2023,November,Q4,Central,Illinois,Electronics,Tablet,CUST-1120,Farhan Butt,Consumer,S. Fatima,11,2330.0,0.2,5126.0,25630.0,20504.0,1264.75,13912.25,6591.75,32.15,Express,Credit Card,Delivered,No
ORD-10301,2025-09-02,2025-09-06,2025,September,Q3,East,Massachusetts,Office Supplies,Notebook,CUST-1121,Hina Brown,Home Office,N. Patel,14,1358.35,0.1,1901.69,19016.9,17115.21,834.79,11687.06,5428.15,31.72,Economy,Cash,Delivered,No
ORD-10302,2024-04-10,2024-04-17,2024,April,Q2,Central,Missouri,Office Supplies,Pen Set,CUST-1122,Hina Butt,Home Office,S. Fatima,2,1113.02,0.15,333.91,2226.04,1892.13,638.5,1277.0,615.13,32.51,Same Day,PayPal,Delivered,No
ORD-10303,2025-09-04,2025-09-07,2025,September,Q3,South,Georgia,Electronics,Monitor,CUST-1123,Ayesha Brown,Corporate,T. Brown,1,1918.18,0.1,191.82,1918.18,1726.36,1206.73,1206.73,519.63,30.1,Economy,Debit Card,Delivered,No
ORD-10304,2024-03-27,2024-03-30,2024,March,Q1,West,Oregon,Appliances,Microwave,CUST-1124,Mason Butt,Home Office,J. Chen,2,1064.26,0.05,106.43,2128.52,2022.09,643.86,1287.72,734.37,36.32,Economy,Debit Card,Delivered,No
ORD-10305,2023-08-15,2023-08-21,2023,August,Q3,East,New York,Furniture,Bookshelf,CUST-1125,William Shaikh,Consumer,A. Khan,8,1550.06,0.1,1240.05,12400.48,11160.43,1023.26,8186.08,2974.35,26.65,Standard,Debit Card,Delivered,No
